"","ID","CustomerAge","Churn","CHIScoreMonth0","CHIScoreMonth0_1","SupportCasesMonth0","SupportCasesMonth0_1","SPMonth0","SPMonth0_1","Logins0_1","LogArticles0_1","Views0_1","DaysSinceLastLogin0_1","CHIScoreMonth1","SupportCasesMonth1","SPMonth1","logVarSel_churnData_Prob"
"2929",3775,0.119402985074627,0,0.0704697986577181,0.366366366366366,0,0.483333333333333,0,0.5,0.270293609671848,0.256849315068493,0.109462927462742,0.928067700987306,0.0774193548387097,0,0,0.590737428111955
"5993",2755,0.388059701492537,0,0.385906040268456,0.318318318318318,0,0.483333333333333,0,0.5,0.252158894645941,0.256849315068493,0.108079277719374,0.908321579689704,0.432258064516129,0,0,0.590540446198195
"4475",4777,0.0895522388059701,1,0.0335570469798658,0.357357357357357,0.03125,0.483333333333333,0.75,0.5,0.247841105354059,0.256849315068493,0.109455197575907,0.93935119887165,0.0516129032258065,0.032258064516129,0.75,0.590360190698583
"2287",2263,0.507462686567164,0,0.268456375838926,0.48048048048048,0,0.483333333333333,0,0.5,0.254749568221071,0.256849315068493,0.109470657349576,0.957686882933709,0.145161290322581,0,0,0.590285231206576
"5178",2534,0.283582089552239,0,0.13758389261745,0.267267267267267,0,0.483333333333333,0,0.5,0.251295336787565,0.256849315068493,0.109308329726053,0.866008462623413,0.248387096774194,0,0,0.590142970262858
"5336",204,0.537313432835821,1,0.352348993288591,0.372372372372372,0,0.483333333333333,0,0.5,0.275474956822107,0.256849315068493,0.109227165914291,0.912552891396333,0.341935483870968,0,0,0.59009474465073
"6172",328,0.208955223880597,0,0.187919463087248,0.363363363363363,0,0.483333333333333,0,0.5,0.251295336787565,0.256849315068493,0.1064250819368,0.919605077574048,0.193548387096774,0,0,0.589893840182394
"1988",3931,0.134328358208955,0,0.463087248322148,0.222222222222222,0.125,0.55,0.75,0.875,0.287564766839378,0.256849315068493,0.109497711953497,0.913963328631876,0.609677419354839,0,0,0.589829065005889
"6007",3770,0.149253731343284,0,0.338926174496644,0.285285285285285,0,0.483333333333333,0,0.5,0.243523316062176,0.243150684931507,0.108013573681281,0.913963328631876,0.42258064516129,0,0,0.589715855276109
"386",1824,0.462686567164179,0,0.369127516778524,0.33033033033033,0,0.483333333333333,0,0.5,0.262521588946459,0.256849315068493,0.111635025663224,0.913963328631876,0.403225806451613,0,0,0.589588215695606
"6151",280,0.208955223880597,0,0.228187919463087,0.345345345345345,0.1875,0.583333333333333,0.75,0.875,0.29447322970639,0.256849315068493,0.106830900995609,0.918194640338505,0.251612903225806,0,0,0.589554764284514
"5266",2271,0.492537313432836,0,0.271812080536913,0.477477477477477,0,0.483333333333333,0,0.5,0.270293609671848,0.256849315068493,0.109265815348463,0.957686882933709,0.151612903225806,0,0,0.589485007929571
"1227",1457,0.552238805970149,0,0.409395973154362,0.378378378378378,0,0.483333333333333,0,0.5,0.251295336787565,0.25,0.109698689011193,0.921015514809591,0.390322580645161,0,0,0.58943683045101
"2729",2089,0.417910447761194,0,0.184563758389262,0.399399399399399,0,0.483333333333333,0,0.5,0.256476683937824,0.256849315068493,0.109462927462742,0.918194640338505,0.151612903225806,0,0,0.589383478999105
"2091",1443,0.567164179104478,0,0.302013422818792,0.375375375375375,0,0.483333333333333,0,0.5,0.252158894645941,0.256849315068493,0.109486117123245,0.902679830747532,0.290322580645161,0,0,0.588757463102532
"4415",3599,0.149253731343284,0,0,0.375375375375375,0,0.483333333333333,0,0.5,0.252158894645941,0.256849315068493,0.109459062519325,0.916784203102962,0,0,0,0.588652289870031
"4892",1194,0.328358208955224,0,0.281879194630872,0.426426426426426,0,0.483333333333333,0,0.5,0.261658031088083,0.256849315068493,0.109393358481232,0.957686882933709,0.216129032258065,0,0,0.588634904215659
"2587",925,0.208955223880597,0,0.144295302013423,0.36036036036036,0,0.483333333333333,0,0.5,0.259067357512953,0.256849315068493,0.109462927462742,0.922425952045134,0.154838709677419,0,0,0.5885859673364
"4642",3316,0.164179104477612,0,0.144295302013423,0.42042042042042,0,0.483333333333333,0,0.5,0.258203799654577,0.256849315068493,0.109435872858821,0.957686882933709,0.0903225806451613,0,0,0.58852903414157
"4704",3342,0.164179104477612,0,0.10738255033557,0.207207207207207,0,0.416666666666667,0,0.125,0.230569948186528,0.246575342465753,0.109428142971987,0.913963328631876,0.283870967741935,0.129032258064516,0.75,0.588325156345985
"2794",2510,0.26865671641791,0,0.10738255033557,0.342342342342342,0,0.466666666666667,0,0.125,0.244386873920553,0.256849315068493,0.109462927462742,0.916784203102962,0.138709677419355,0.032258064516129,0.75,0.588283751704082
"5537",1371,0.582089552238806,0,0.442953020134228,0.372372372372372,0,0.483333333333333,0,0.5,0.254749568221071,0.256849315068493,0.109072568177602,0.918194640338505,0.429032258064516,0,0,0.588271677637344
"4780",2986,0.343283582089552,0,0.248322147651007,0.441441441441441,0,0.483333333333333,0,0.5,0.25993091537133,0.256849315068493,0.109416548141735,0.957686882933709,0.167741935483871,0,0,0.588034962053807
"4580",1192,0.328358208955224,0,0.204697986577181,0.45045045045045,0,0.483333333333333,0,0.5,0.254749568221071,0.256849315068493,0.109443602745656,0.957686882933709,0.116129032258065,0,0,0.587797064076868
"4957",2101,0.432835820895522,0,0.416107382550336,0.396396396396396,0,0.483333333333333,0,0.5,0.264248704663212,0.256849315068493,0.109377898707563,0.947813822284908,0.37741935483871,0,0,0.587792391137301
"2149",4061,0.119402985074627,0,0.164429530201342,0.222222222222222,0.03125,0.45,0.75,0.5,0.244386873920553,0.253424657534247,0.109482252179828,0.921015514809591,0.32258064516129,0.0967741935483871,0.75,0.587705921248091
"1296",5016,0.0597014925373134,0,0,0.36036036036036,0,0.483333333333333,0,0.5,0.2426597582038,0.256849315068493,0.109667769463855,0.922425952045134,0.0161290322580645,0,0,0.587606773323992
"331",973,0.208955223880597,0,0.365771812080537,0.246246246246246,0,0.466666666666667,0,0,0.255613126079447,0.236301369863014,0.112071764269371,0.919605077574048,0.490322580645161,0.032258064516129,1,0.587504361714232
"5656",695,0.238805970149254,0,0.285234899328859,0.369369369369369,0,0.483333333333333,0,0.5,0.253886010362694,0.256849315068493,0.108925700327747,0.940761636107193,0.280645161290323,0,0,0.587204165100085
"4529",1918,0.462686567164179,0,0.201342281879195,0.45045045045045,0,0.483333333333333,0,0.5,0.253886010362694,0.256849315068493,0.109447467689073,0.937940761636107,0.112903225806452,0,0,0.587124259555104
"5921",825,0.208955223880597,0,0.110738255033557,0.453453453453453,0,0.483333333333333,0,0.5,0.254749568221071,0.256849315068493,0.108361418588832,0.957686882933709,0.0225806451612903,0,0,0.587066985063959
"4537",2580,0.26865671641791,0,0.218120805369128,0.339339339339339,0.03125,0.5,0.75,0.875,0.2573402417962,0.256849315068493,0.109447467689073,0.913963328631876,0.248387096774194,0,0,0.587052346690888
"1958",1004,0.17910447761194,0,0.281879194630872,0.267267267267267,0,0.466666666666667,0,0.125,0.247841105354059,0.243150684931507,0.109501576896914,0.913963328631876,0.387096774193548,0.032258064516129,0.75,0.587002251667726
"2564",747,0.223880597014925,0,0.10738255033557,0.45045045045045,0,0.483333333333333,0,0.5,0.254749568221071,0.256849315068493,0.109462927462742,0.957686882933709,0.0225806451612903,0,0,0.586938239507375
"1026",2269,0.522388059701492,0,0.275167785234899,0.483483483483483,0,0.483333333333333,0,0.5,0.263385146804836,0.256849315068493,0.109830097087379,0.957686882933709,0.148387096774194,0,0,0.5867522737132
"1329",1983,0.432835820895522,0,0.486577181208054,0.273273273273273,0,0.466666666666667,0,0.25,0.245250431778929,0.25,0.109648444746769,0.913963328631876,0.57741935483871,0.032258064516129,0.5,0.586614807410303
"4643",3333,0.164179104477612,0,0,0.219219219219219,0,0.483333333333333,0,0.5,0.248704663212435,0.243150684931507,0.109435872858821,0.833568406205924,0.167741935483871,0,0,0.586606521945732
"2379",3813,0.134328358208955,0,0.0469798657718121,0.408408408408408,0,0.483333333333333,0,0.5,0.269430051813472,0.256849315068493,0.109466792406159,0.940761636107193,0.00967741935483871,0,0,0.586349387523243
"4906",3622,0.134328358208955,0,0.308724832214765,0.267267267267267,0,0.483333333333333,0,0.5,0.249568221070812,0.253424657534247,0.109393358481232,0.909732016925247,0.412903225806452,0,0,0.586269028924789
"2737",2140,0.104477611940299,0,0.00335570469798658,0.372372372372372,0,0.483333333333333,0,0.5,0.253022452504318,0.256849315068493,0.109462927462742,0.921015514809591,0.00645161290322581,0,0,0.586259507065373
"5445",1396,0.582089552238806,0,0.419463087248322,0.369369369369369,0,0.483333333333333,0,0.5,0.247841105354059,0.256849315068493,0.109146002102529,0.912552891396333,0.409677419354839,0,0,0.586199562008005
"4609",1097,0.477611940298507,0,0.312080536912752,0.375375375375375,0,0.483333333333333,0,0.5,0.258203799654577,0.256849315068493,0.109439737802239,0.915373765867419,0.3,0,0,0.586132326335235
"5695",3008,0.358208955223881,0,0.365771812080537,0.336336336336336,0,0.483333333333333,0,0.5,0.251295336787565,0.25,0.108863861233072,0.916784203102962,0.393548387096774,0,0,0.585936676818218
"1467",3433,0.134328358208955,0,0.147651006711409,0.339339339339339,0.03125,0.5,0.75,0.875,0.245250431778929,0.256849315068493,0.109602065425762,0.922425952045134,0.180645161290323,0,0,0.585722367721075
"4747",1797,0.253731343283582,0,0.298657718120805,0.402402402402402,0,0.483333333333333,0,0.5,0.263385146804836,0.256849315068493,0.109420413085152,0.957686882933709,0.258064516129032,0,0,0.585533629650243
"5315",3094,0.343283582089552,0,0.379194630872483,0.405405405405405,0.0625,0.516666666666667,0.75,0.875,0.266839378238342,0.256849315068493,0.10924262568796,0.957686882933709,0.332258064516129,0,0,0.585376190552181
"2442",45,0.761194029850746,0,0.449664429530201,0.378378378378378,0.09375,0.516666666666667,0.75,0.5,0.261658031088083,0.256849315068493,0.109462927462742,0.913963328631876,0.429032258064516,0.032258064516129,0.75,0.585254016350649
"3253",4979,0.0597014925373134,0,0.0939597315436242,0.318318318318318,0.03125,0.5,0.75,0.875,0.263385146804836,0.256849315068493,0.109462927462742,0.913963328631876,0.151612903225806,0,0,0.584991830729788
"2349",1361,0.462686567164179,0,0.231543624161074,0.405405405405405,0.03125,0.5,0.75,0.875,0.25993091537133,0.256849315068493,0.109466792406159,0.919605077574048,0.190322580645161,0,0,0.584877043828471
"4936",4269,0.104477611940299,0,0,0.375375375375375,0,0.483333333333333,0,0.5,0.251295336787565,0.256849315068493,0.109385628594397,0.921015514809591,0,0,0,0.58485502732499
"2418",5226,0.0746268656716418,0,0,0.36036036036036,0,0.483333333333333,0,0.5,0.232297063903282,0.256849315068493,0.109466792406159,0.918194640338505,0.0161290322580645,0,0,0.584718012243695
"4932",2064,0.432835820895522,0,0.268456375838926,0.339339339339339,0.03125,0.483333333333333,0.75,0.5,0.243523316062176,0.256849315068493,0.109385628594397,0.913963328631876,0.296774193548387,0.032258064516129,0.75,0.584600067334115
"1208",1980,0.447761194029851,0,0.308724832214765,0.372372372372372,0,0.483333333333333,0,0.5,0.244386873920553,0.253424657534247,0.109710283841445,0.916784203102962,0.3,0,0,0.584563939147615
"3094",4473,0.253731343283582,0,0.124161073825503,0.456456456456456,0,0.483333333333333,0,0.5,0.258203799654577,0.256849315068493,0.109462927462742,0.957686882933709,0.032258064516129,0,0,0.58445909467394
"4487",457,0.17910447761194,1,0.087248322147651,0.306306306306306,0,0.483333333333333,0,0.5,0.251295336787565,0.256849315068493,0.10945133263249,0.889985895627645,0.158064516129032,0,0,0.584387101808471
"369",3741,0.149253731343284,0,0.211409395973154,0.3003003003003,0,0.483333333333333,0,0.5,0.246977547495682,0.256849315068493,0.111739379135489,0.918194640338505,0.283870967741935,0,0,0.584361478450325
"3182",4772,0.0895522388059701,0,0.00671140939597315,0.363363363363363,0,0.483333333333333,0,0.5,0.246113989637306,0.256849315068493,0.109462927462742,0.918194640338505,0.0193548387096774,0,0,0.58402964402913
"1072",959,0.208955223880597,0,0.177852348993289,0.375375375375375,0,0.483333333333333,0,0.5,0.253886010362694,0.256849315068493,0.109791447653206,0.933709449929478,0.170967741935484,0,0,0.584013614129232
"6214",322,0.208955223880597,0,0.332214765100671,0.345345345345345,0,0.483333333333333,0,0.5,0.255613126079447,0.256849315068493,0.105698472574362,0.926657263751763,0.351612903225806,0,0,0.583896582528058
"3185",4782,0.0895522388059701,0,0,0.306306306306306,0,0.466666666666667,0,0.125,0.253886010362694,0.253424657534247,0.109462927462742,0.905500705218618,0.0741935483870968,0.032258064516129,0.75,0.583879665537295
"4397",2491,0.283582089552239,0,0.271812080536913,0.33033033033033,0,0.483333333333333,0,0.5,0.261658031088083,0.256849315068493,0.109459062519325,0.913963328631876,0.309677419354839,0,0,0.583857633351784
"748",2763,0.388059701492537,0,0.536912751677852,0.297297297297297,0.09375,0.533333333333333,0.75,0.875,0.281519861830743,0.253424657534247,0.110150887391009,0.923836389280677,0.6,0,0,0.583663182002615
"4621",3665,0.149253731343284,0,0.0268456375838926,0.375375375375375,0.03125,0.5,0.75,0.875,0.254749568221071,0.256849315068493,0.109439737802239,0.918194640338505,0.0258064516129032,0,0,0.583424586155218
"4972",3301,0.17910447761194,0,0.13758389261745,0.432432432432432,0,0.483333333333333,0,0.5,0.256476683937824,0.256849315068493,0.109374033764146,0.957686882933709,0.0709677419354839,0,0,0.583306631791567
"6053",2535,0.283582089552239,0,0.171140939597315,0.375375375375375,0,0.483333333333333,0,0.5,0.270293609671848,0.256849315068493,0.107696648321069,0.913963328631876,0.164516129032258,0,0,0.583170292857077
"3052",4356,0.104477611940299,1,0.10738255033557,0.39039039039039,0,0.483333333333333,0,0.5,0.253886010362694,0.256849315068493,0.109462927462742,0.943582510578279,0.0870967741935484,0,0,0.583010974239777
"4773",1124,0.462686567164179,0,0.251677852348993,0.381381381381381,0,0.483333333333333,0,0.5,0.260794473229706,0.256849315068493,0.109416548141735,0.909732016925247,0.235483870967742,0,0,0.582701625647954
"5059",3197,0.17910447761194,0,0.39261744966443,0.267267267267267,0,0.483333333333333,0,0.5,0.248704663212435,0.253424657534247,0.109350844103642,0.913963328631876,0.493548387096774,0,0,0.58268104228552
"601",2684,0.253731343283582,0,0.308724832214765,0.312312312312312,0,0.483333333333333,0,0.5,0.245250431778929,0.256849315068493,0.110498732298559,0.918194640338505,0.364516129032258,0,0,0.582590596539989
"6027",2923,0.358208955223881,0,0.395973154362416,0.339339339339339,0,0.483333333333333,0,0.5,0.250431778929188,0.256849315068493,0.107893760435347,0.919605077574048,0.419354838709677,0,0,0.582354730403327
"1078",5197,0.0746268656716418,0,0,0.36036036036036,0,0.483333333333333,0,0.5,0.213298791018998,0.256849315068493,0.109791447653206,0.918194640338505,0.0161290322580645,0,0,0.582165043788641
"5787",1679,0.238805970149254,1,0.24496644295302,0.423423423423423,0,0.483333333333333,0,0.5,0.253022452504318,0.256849315068493,0.108705398552965,0.957686882933709,0.183870967741935,0,0,0.58202893809909
"1635",4802,0.0597014925373134,0,0.0906040268456376,0.297297297297297,0.03125,0.483333333333333,0,0.125,0.255613126079447,0.253424657534247,0.109555686104755,0.918194640338505,0.170967741935484,0.032258064516129,0.75,0.581974520120129
"1874",3497,0.149253731343284,0,0.285234899328859,0.303303303303303,0,0.483333333333333,0,0.5,0.252158894645941,0.256849315068493,0.109513171727166,0.921015514809591,0.351612903225806,0,0,0.58176161075892
"2129",2257,0.522388059701492,0,0.338926174496644,0.378378378378378,0,0.483333333333333,0,0.5,0.264248704663212,0.256849315068493,0.109482252179828,0.912552891396333,0.32258064516129,0,0,0.581734852087472
"2052",1875,0.402985074626866,0,0.24496644295302,0.369369369369369,0,0.483333333333333,0,0.5,0.253886010362694,0.256849315068493,0.109489982066663,0.91114245416079,0.241935483870968,0,0,0.581700217924264
"728",3440,0.134328358208955,0,0.275167785234899,0.267267267267267,0,0.483333333333333,0,0.5,0.252158894645941,0.253424657534247,0.110189536825181,0.905500705218618,0.380645161290323,0,0,0.581552348520623
"6106",2000,0.388059701492537,0,0.238255033557047,0.48048048048048,0,0.483333333333333,0,0.5,0.25993091537133,0.256849315068493,0.107298559149094,0.957686882933709,0.116129032258065,0,0,0.581349719847072
"3295",5111,0.0746268656716418,0,0,0.375375375375375,0,0.483333333333333,0,0.5,0.245250431778929,0.256849315068493,0.109462927462742,0.923836389280677,0,0,0,0.581323961236921
"1133",2311,0.507462686567164,0,0.459731543624161,0.333333333333333,0.03125,0.5,0.75,0.875,0.240932642487047,0.26027397260274,0.109752798219034,0.912552891396333,0.487096774193548,0,0,0.581112284075837
"1649",2833,0.358208955223881,0,0.345637583892617,0.369369369369369,0,0.483333333333333,0,0.5,0.252158894645941,0.256849315068493,0.109551821161338,0.932299012693935,0.338709677419355,0,0,0.581105483067832
"4530",2032,0.432835820895522,0,0.359060402684564,0.279279279279279,0.03125,0.466666666666667,0.75,0.5,0.24006908462867,0.256849315068493,0.109447467689073,0.913963328631876,0.448387096774194,0.0645161290322581,0.75,0.581094527911236
"1047",1962,0.447761194029851,0,0.268456375838926,0.405405405405405,0,0.483333333333333,0,0.5,0.266839378238342,0.256849315068493,0.10981463731371,0.926657263751763,0.225806451612903,0,0,0.581059978885711
"4726",3082,0.313432835820896,0,0.271812080536913,0.432432432432432,0,0.483333333333333,0,0.5,0.258203799654577,0.256849315068493,0.10942427802857,0.957686882933709,0.2,0,0,0.580985906638256
"2457",87,0.626865671641791,0,0.325503355704698,0.381381381381381,0,0.466666666666667,0,0.125,0.228842832469775,0.256849315068493,0.109462927462742,0.913963328631876,0.306451612903226,0.032258064516129,0.75,0.580983710986442
"2648",1418,0.447761194029851,0,0.312080536912752,0.336336336336336,0,0.466666666666667,0,0.125,0.246977547495682,0.256849315068493,0.109462927462742,0.915373765867419,0.341935483870968,0.032258064516129,0.75,0.580866178168402
"4654",238,0.208955223880597,0,0.251677852348993,0.402402402402402,0,0.483333333333333,0,0.5,0.264248704663212,0.256849315068493,0.109432007915404,0.954866008462623,0.212903225806452,0,0,0.580843430831349
"2994",4155,0.223880597014925,0,0.10738255033557,0.456456456456456,0.03125,0.5,0.75,0.875,0.254749568221071,0.256849315068493,0.109462927462742,0.957686882933709,0.0161290322580645,0,0,0.580822086999402
"2026",2687,0.388059701492537,0,0.416107382550336,0.36036036036036,0,0.483333333333333,0,0.5,0.254749568221071,0.256849315068493,0.10949384701008,0.933709449929478,0.416129032258065,0,0,0.580626360349195
"1032",5452,0.0597014925373134,0,0.0671140939597315,0.333333333333333,0,0.483333333333333,0,0.5,0.270293609671848,0.253424657534247,0.109830097087379,0.915373765867419,0.109677419354839,0,0,0.580475883728483
"5512",1841,0.402985074626866,0,0.268456375838926,0.375375375375375,0,0.483333333333333,0,0.5,0.251295336787565,0.256849315068493,0.109091892894688,0.915373765867419,0.258064516129032,0,0,0.580301564503414
"2819",2809,0.388059701492537,0,0.0906040268456376,0.402402402402402,0,0.483333333333333,0,0.5,0.251295336787565,0.256849315068493,0.109462927462742,0.905500705218618,0.0580645161290323,0,0,0.580013237457506
"3200",4839,0.0895522388059701,0,0,0.375375375375375,0,0.483333333333333,0,0.5,0.246977547495682,0.256849315068493,0.109462927462742,0.921015514809591,0,0,0,0.57981429748362
"6303",2440,0.298507462686567,0,0.567114093959732,0.324324324324324,0,0.483333333333333,0,0.5,0.238341968911917,0.23972602739726,0.0999822212602808,0.909732016925247,0.6,0,0,0.579808846580372
"5271",4090,0.119402985074627,0,0.271812080536913,0.282282282282282,0,0.483333333333333,0,0.5,0.241796200345423,0.256849315068493,0.109265815348463,0.91114245416079,0.361290322580645,0,0,0.579660957647538
"5176",2233,0.522388059701492,0,0.503355704697987,0.375375375375375,0,0.483333333333333,0,0.5,0.251295336787565,0.256849315068493,0.109308329726053,0.933709449929478,0.483870967741935,0,0,0.579488816010025
"4494",1122,0.477611940298507,0,0.308724832214765,0.417417417417417,0.03125,0.5,0.75,0.875,0.265975820379965,0.253424657534247,0.10945133263249,0.930888575458392,0.251612903225806,0,0,0.579246682888869
"2386",4116,0.104477611940299,0,0,0.336336336336336,0,0.466666666666667,0,0.125,0.250431778929188,0.256849315068493,0.109466792406159,0.916784203102962,0.0419354838709677,0.032258064516129,0.75,0.579081461613073
"420",3643,0.149253731343284,0,0.365771812080537,0.216216216216216,0,0.466666666666667,0,0.125,0.282383419689119,0.253424657534247,0.111410858945025,0.912552891396333,0.52258064516129,0.032258064516129,0.75,0.579016740720032
"6280",145,0.656716417910448,0,0.604026845637584,0.381381381381381,0,0.483333333333333,0,0.5,0.284110535405872,0.273972602739726,0.102900253540288,0.913963328631876,0.574193548387097,0,0,0.579013826300575
"5405",2846,0.373134328358209,0,0.251677852348993,0.375375375375375,0,0.483333333333333,0,0.5,0.255613126079447,0.256849315068493,0.109176921649867,0.916784203102962,0.241935483870968,0,0,0.578962412859385
"1315",3112,0.343283582089552,0,0.325503355704698,0.378378378378378,0,0.483333333333333,0,0.5,0.2573402417962,0.256849315068493,0.109656174633603,0.935119887165021,0.309677419354839,0,0,0.578877198483842
"1986",3728,0.149253731343284,0,0.416107382550336,0.24024024024024,0,0.483333333333333,0,0.5,0.255613126079447,0.273972602739726,0.109497711953497,0.913963328631876,0.545161290322581,0,0,0.578817946397464
"5768",1768,0.253731343283582,0,0.268456375838926,0.33033033033033,0,0.483333333333333,0,0.5,0.252158894645941,0.256849315068493,0.108728588213469,0.912552891396333,0.306451612903226,0,0,0.578813141270223
"1303",3662,0.134328358208955,0,0.365771812080537,0.237237237237237,0,0.466666666666667,0,0.125,0.240932642487047,0.253424657534247,0.109663904520438,0.918194640338505,0.5,0.032258064516129,0.75,0.578782775627214
"2797",2529,0.26865671641791,1,0.100671140939597,0.354354354354354,0,0.483333333333333,0,0.5,0.253022452504318,0.256849315068493,0.109462927462742,0.899858956276446,0.119354838709677,0,0,0.578515099520887
"4526",1241,0.328358208955224,0,0.134228187919463,0.408408408408408,0,0.483333333333333,0,0.5,0.255613126079447,0.256849315068493,0.109447467689073,0.922425952045134,0.0935483870967742,0,0,0.578330290038332
"2995",4156,0.134328358208955,1,0,0.375375375375375,0,0.483333333333333,0,0.5,0.253022452504318,0.256849315068493,0.109462927462742,0.913963328631876,0,0,0,0.57825742823939
"3098",4477,0.134328358208955,0,0,0.375375375375375,0,0.483333333333333,0,0.5,0.253022452504318,0.256849315068493,0.109462927462742,0.913963328631876,0,0,0,0.57825742823939
"2850",3141,0.164179104477612,0,0,0.375375375375375,0,0.483333333333333,0,0.5,0.254749568221071,0.256849315068493,0.109462927462742,0.909732016925247,0,0,0,0.578211716164965
"4901",2849,0.358208955223881,0,0.157718120805369,0.483483483483483,0,0.483333333333333,0,0.5,0.263385146804836,0.256849315068493,0.109393358481232,0.957686882933709,0.0354838709677419,0,0,0.578022730851371
"1856",796,0.194029850746269,0,0.167785234899329,0.312312312312312,0,0.483333333333333,0,0.5,0.250431778929188,0.256849315068493,0.109513171727166,0.899858956276446,0.229032258064516,0,0,0.577906024210519
"5237",463,0.17910447761194,0,0.342281879194631,0.261261261261261,0.03125,0.483333333333333,0.75,0.5,0.243523316062176,0.253424657534247,0.109285140065549,0.918194640338505,0.451612903225806,0.032258064516129,0.75,0.577885728258126
"5530",83,0.686567164179104,0,0.419463087248322,0.42042042042042,0.03125,0.5,0.75,0.875,0.262521588946459,0.256849315068493,0.109076433121019,0.918194640338505,0.354838709677419,0,0,0.57760976206032
"1309",1250,0.313432835820896,0,0.369127516778524,0.318318318318318,0,0.483333333333333,0,0.5,0.263385146804836,0.263698630136986,0.109660039577021,0.918194640338505,0.416129032258065,0,0,0.577280920747485
"2274",960,0.194029850746269,1,0.0906040268456376,0.456456456456456,0,0.483333333333333,0,0.5,0.261658031088083,0.256849315068493,0.109470657349576,0.957686882933709,0,0,0,0.577115237816302
"3007",4168,0.26865671641791,0,0.0335570469798658,0.405405405405405,0,0.483333333333333,0,0.5,0.254749568221071,0.256849315068493,0.109462927462742,0.913963328631876,0,0,0,0.577078190330933
"6176",2622,0.417910447761194,0,0.395973154362416,0.369369369369369,0,0.483333333333333,0,0.5,0.255613126079447,0.246575342465753,0.106312998577701,0.913963328631876,0.387096774193548,0,0,0.57705733160478
"454",3315,0.17910447761194,0,0.187919463087248,0.312312312312312,0,0.466666666666667,0,0.125,0.235751295336788,0.256849315068493,0.111233071547833,0.928067700987306,0.248387096774194,0.032258064516129,0.75,0.577046285992962
"791",3684,0.149253731343284,0,0.197986577181208,0.324324324324324,0,0.483333333333333,0,0.5,0.256476683937824,0.256849315068493,0.110089048296333,0.918194640338505,0.245161290322581,0,0,0.577031906883125
"6148",1696,0.238805970149254,1,0.0671140939597315,0.252252252252252,0,0.483333333333333,0,0.5,0.251295336787565,0.256849315068493,0.106854090656113,0.839210155148096,0.196774193548387,0,0,0.576998864927788
"2374",3466,0.104477611940299,0,0.12751677852349,0.381381381381381,0,0.483333333333333,0,0.5,0.252158894645941,0.256849315068493,0.109466792406159,0.93935119887165,0.116129032258065,0,0,0.576972160092659
"6250",2890,0.373134328358209,0,0.48993288590604,0.348348348348348,0,0.483333333333333,0,0.5,0.238341968911917,0.256849315068493,0.104631748191206,0.921015514809591,0.5,0,0,0.576962389337848
"2175",1635,0.253731343283582,0,0.436241610738255,0.294294294294294,0,0.483333333333333,0,0.5,0.245250431778929,0.25,0.109478387236411,0.919605077574048,0.506451612903226,0,0,0.576913329313042
"1746",4054,0.119402985074627,0,0.251677852348993,0.264264264264264,0.0625,0.5,0.75,0.5,0.253886010362694,0.25,0.109532496444252,0.913963328631876,0.361290322580645,0.032258064516129,0.75,0.576805910094899
"1139",1502,0.537313432835821,0,0.513422818791946,0.339339339339339,0,0.483333333333333,0,0.5,0.267702936096718,0.263698630136986,0.1097450683322,0.918194640338505,0.532258064516129,0,0,0.576713815003008
"573",2067,0.432835820895522,0,0.365771812080537,0.378378378378378,0,0.483333333333333,0,0.5,0.254749568221071,0.256849315068493,0.110583761053738,0.930888575458392,0.348387096774194,0,0,0.576710132637828
"2847",3117,0.313432835820896,1,0.12751677852349,0.48048048048048,0,0.483333333333333,0,0.5,0.265112262521589,0.256849315068493,0.109462927462742,0.957686882933709,0.00967741935483871,0,0,0.576643568216157
"3464",5441,0.0597014925373134,0,0.0671140939597315,0.339339339339339,0.125,0.55,0.6875,0.84375,0.292746113989637,0.25,0.109462927462742,0.913963328631876,0.103225806451613,0,0,0.576608226765584
"2015",1879,0.462686567164179,0,0.308724832214765,0.369369369369369,0,0.483333333333333,0,0.5,0.249568221070812,0.256849315068493,0.10949384701008,0.909732016925247,0.303225806451613,0,0,0.576555429717907
"5139",3003,0.358208955223881,0,0.12751677852349,0.375375375375375,0,0.483333333333333,0,0.5,0.252158894645941,0.256849315068493,0.109323789499722,0.899858956276446,0.12258064516129,0,0,0.57640521349299
"2192",4571,0.0746268656716418,0,0.12751677852349,0.288288288288288,0.0625,0.5,0.75,0.5,0.261658031088083,0.256849315068493,0.109478387236411,0.915373765867419,0.216129032258065,0.032258064516129,0.75,0.576402302763237
"4640",2823,0.373134328358209,0,0.187919463087248,0.462462462462462,0,0.483333333333333,0,0.5,0.253886010362694,0.256849315068493,0.109435872858821,0.949224259520451,0.0870967741935484,0,0,0.57631440353604
"4925",115,0.671641791044776,0,0.194630872483221,0.48948948948949,0,0.483333333333333,0,0.5,0.258203799654577,0.256849315068493,0.109385628594397,0.921015514809591,0.0645161290322581,0,0,0.576312621055312
"4456",3201,0.17910447761194,1,0.087248322147651,0.375375375375375,0,0.483333333333333,0,0.5,0.253022452504318,0.256849315068493,0.109455197575907,0.919605077574048,0.0838709677419355,0,0,0.576308717405676
"4801",2205,0.283582089552239,0,0.268456375838926,0.336336336336336,0.03125,0.5,0.75,0.875,0.268566493955095,0.256849315068493,0.109412683198318,0.912552891396333,0.3,0,0,0.576163422928426
